# wabt-ts corpus output baseline
# files=421 totalBytes=1961204
# columns: file <tab> wasmBytes <tab> sha256-16(wasm) <tab> sha256-16(wasm2wat FOLDED) <tab> sha256-16(wasm2wat LINEAR)
25_NullishOps.wat	4976	3ea86ec0e2100086	f4f238cbf383bd8e	77af7232e9fcbd80
25_NullishShortCircuitSideEffects.wat	5152	fee8c8903732f6d4	88b99051aa369fe9	5e9155f53e452ab0
26_ArrayDestructuringDefaults.wat	4923	88332a762e86f8d1	324c6b76ef66aff0	80c491c3f09b38e6
26_ForOf.wat	6476	63acd8d18a22ecb7	dc2ada2d6563d38e	898464fc380e692f
26_ForOfBreakContinue.wat	5260	752a624feb8ecb32	0587cee831f86eaa	2fc85a82107f292a
26_ForOfSingleLine.wat	4676	569a57232631236f	1f8589d82990ae14	f3821c1af5f6ca17
26_NestedForOfMatrix.wat	4693	0daef84b26b5f4ca	1e0a190bc44769b3	cba85be5ef90dfa0
27_CharCodeAndSubstringQuery.wat	9476	4e91104df6202622	42af7380a01fd075	49a63b1bc3502a8f
27_ConsoleLogBracketConcat.wat	7618	17e0d3e54d8cfdfe	d188469a97fb7eb8	aa0fb57cd3e1f317
27_ConsoleLogStringCompare.wat	6323	e1fe0632e5d1d5b6	90e5bc942aa370f6	fe0873aac50df4e7
27_StringMethodAssignFromArrayElem.wat	5389	540f35d57127b78e	4c8c833c8cc4b2fb	6478960fa1795f3f
27_StringMethods.wat	11584	a4b94e1876a22ec5	f646ec2438ac1f1a	9213978156bd9870
27_StringSplitAndForOf.wat	9150	9579933e29cec899	4c6a78aa236eb0f2	c847132061ebfb8b
27_StringTrimPadReplace.wat	6037	a56ab5c61536ed26	d0d10c5d376c68d6	b5d0c7d6399461dc
27_base64-encoding.wat	7392	6a0433970ba759d3	9d2da26371246336	ef942c6344b19888
27_file-paths.wat	6742	43828acb9bd8fa5b	9b1f87d30b74c00a	f28c746034e45d53
27_line-filters.wat	4935	bad069781702cb40	d0b3727c0650773f	4346533e79461f83
27_number-parsing.wat	9594	ec0aeb67306d5a20	66e373c551f69025	1b3d96797aabccba
27_string-formatting.wat	20971	41529bc6ed2be082	1442ab561fb085c5	9b59df3b73557765
27_string-functions.wat	9728	4f2eff1a324a7363	6a5490d8c53cf801	9bb444926b4b5125
27_tcp-server.wat	4961	7dfc171836a641ca	c8095dea6a76507a	1cb79b273450acf7
